num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_workers,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_duration_sec_mean,env_runners/num_env_steps_sampled_lifetime,env_runners/num_episodes,env_runners/episode_len_mean,env_runners/episode_len_min,env_runners/episode_return_mean,env_runners/episode_len_max,env_runners/num_episodes_lifetime,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/num_env_steps_sampled,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/agent_episode_returns_mean/human,env_runners/agent_episode_returns_mean/ai,env_runners/num_agent_steps_sampled/ai,env_runners/num_agent_steps_sampled/human,env_runners/module_episode_returns_mean/ai,env_runners/module_episode_returns_mean/human,env_runners/num_module_steps_sampled_lifetime/human,env_runners/num_module_steps_sampled_lifetime/ai,env_runners/num_agent_steps_sampled_lifetime/ai,env_runners/num_agent_steps_sampled_lifetime/human,env_runners/num_module_steps_sampled/ai,env_runners/num_module_steps_sampled/human,env_runners/agent_steps/ai,env_runners/agent_steps/human,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/learner_connector_timer,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_module_steps_trained_lifetime,learners/ai/num_non_trainable_parameters,learners/ai/num_module_steps_trained,learners/ai/diff_num_grad_updates_vs_sampler_policy,learners/ai/total_loss,learners/ai/gradients_default_optimizer_global_norm,learners/ai/vf_explained_var,learners/ai/entropy,learners/ai/num_trainable_parameters,learners/ai/curr_kl_coeff,learners/ai/weights_seq_no,learners/ai/module_train_batch_size_mean,learners/ai/vf_loss,learners/ai/vf_loss_unclipped,learners/ai/policy_loss,learners/ai/default_optimizer_learning_rate,learners/ai/curr_entropy_coeff,learners/ai/num_module_steps_trained_lifetime,learners/ai/mean_kl_loss,learners/human/curr_entropy_coeff
1,612000,False,153,0f52f_00000,2025-06-01_18-05-20,1748790320,4.9951512813568115,744.7977533340454,20204,Cerebro,127.0.0.1,744.7977533340454,153,4.805752627073662,1.4698369978699501e-05,4.805468149965322,1.0285842213731564,3.7668456963140877,0.006822845194625454,0.02976288800011389,612000,111,36.15,17,1411.35,80,13264,1625.0,210.0,4000,4,0,0,19.116666666666667,67.23333333333333,0.0,0.0,705.675,705.675,4000,4000,705.675,705.675,612000,612000,612000,612000,4000,4000,36.15,36.15,0.0,4115,612000,145926.0,0.20563180702908623,4000,625812,0.0,4115,0.0,0.7357409000396729,0.5338925123214722,-0.04710209369659424,1.2901012897491455,145926.0,0.0,153.0,4067.1169375749155,10.0,171422.59375,-0.006238799076527357,0.001,0.2,625812,0.002688104286789894,0.2
1,616000,False,154,0f52f_00000,2025-06-01_18-05-24,1748790324,4.791669607162476,749.5894229412079,20204,Cerebro,127.0.0.1,749.5894229412079,154,4.805499191802924,1.4683386119872412e-05,4.8052139554655815,1.0267383891593287,3.768436056350447,0.006813266742234399,0.02843263700429816,616000,109,37.29,19,1382.11,80,13373,1461.0,-130.0,4000,4,0,0,24.683333333333334,67.16666666666667,0.0,0.0,691.055,691.055,4000,4000,691.055,691.055,616000,616000,616000,616000,4000,4000,37.29,37.29,0.0,4112,616000,145926.0,0.20581329988857344,4000,629924,0.0,4112,0.0,0.7187981009483337,0.31474652886390686,-0.043392181396484375,1.2822715044021606,145926.0,0.0,154.0,4067.350938334872,9.86489486694336,166652.515625,-0.011237002909183502,0.001,0.2,629924,0.0018209267873317003,0.2
1,620000,False,155,0f52f_00000,2025-06-01_18-05-29,1748790329,4.807308673858643,754.3967316150665,20204,Cerebro,127.0.0.1,754.3967316150665,155,4.805408391884531,1.4807551993894953e-05,4.805121723910537,1.0265335852675297,3.768542005786779,0.006814307074750074,0.0273085720022209,620000,123,32.9,17,1437.9,57,13496,1463.0,1170.0,4000,4,0,0,20.700000000000003,67.2,0.0,0.0,718.95,718.95,4000,4000,718.95,718.95,620000,620000,620000,620000,4000,4000,32.9,32.9,0.0,4126,620000,145926.0,0.20599234384016682,4000,634050,0.0,4126,0.0,0.6448074579238892,0.3301338851451874,-0.11168348789215088,1.208743691444397,145926.0,0.0,155.0,4067.5861473858718,10.0,197691.078125,-0.1134437769651413,0.001,0.2,634050,0.0015252635348588228,0.2
1,624000,False,156,0f52f_00000,2025-06-01_18-05-34,1748790334,4.997754096984863,759.3944857120514,20204,Cerebro,127.0.0.1,759.3944857120514,156,4.807206761965605,1.4772476170240536e-05,4.806920121671271,1.026985185414662,3.769884779729041,0.006806046004207681,0.026728170000133104,624000,121,32.77,17,1430.73,80,13617,1580.0,200.0,4000,4,0,0,23.828571428571426,67.22857142857143,0.0,0.0,715.365,715.365,4000,4000,715.365,715.365,624000,624000,624000,624000,4000,4000,32.77,32.77,0.0,4125,624000,145926.0,0.20616564189274228,4000,638175,0.0,4125,0.0,0.6762747168540955,0.32978808879852295,-0.0757436752319336,1.272273302078247,145926.0,0.0,156.0,4067.822417162018,10.0,185999.046875,-0.06927062571048737,0.001,0.2,638175,0.0029644647147506475,0.2
1,628000,False,157,0f52f_00000,2025-06-01_18-05-39,1748790339,4.5538718700408936,763.9483575820923,20204,Cerebro,127.0.0.1,763.9483575820923,157,4.804576995345952,1.474275172497174e-05,4.804290524454398,1.0254478555601427,3.768789441931446,0.006806244544128895,0.02593964899890125,628000,119,33.38,19,1439.02,68,13736,1642.0,1314.0,4000,4,0,0,18.683333333333334,67.25,0.0,0.0,719.51,719.51,4000,4000,719.51,719.51,628000,628000,628000,628000,4000,4000,33.38,33.38,0.0,4123,628000,145926.0,0.20635005868988351,4000,642298,0.0,4123,0.0,0.8702727556228638,0.5186401009559631,-0.07191157341003418,1.3069401979446411,145926.0,0.0,157.0,4068.059502927903,9.908525466918945,158328.40625,0.1408083140850067,0.001,0.2,642298,0.0011397759662941098,0.2
1,632000,False,158,0f52f_00000,2025-06-01_18-05-44,1748790344,5.053364038467407,769.0017216205597,20204,Cerebro,127.0.0.1,769.0017216205597,158,4.806957120392719,1.4723324018223955e-05,4.806670712209699,1.024958082004521,3.7716463105117657,0.0068108140981886335,0.029660529003595,632000,122,33.12,19,1422.98,80,13858,1461.0,-100.0,4000,4,0,0,25.95,67.28333333333333,0.0,0.0,711.49,711.49,4000,4000,711.49,711.49,632000,632000,632000,632000,4000,4000,33.12,33.12,0.0,4126,632000,145926.0,0.20654472651689665,4000,646424,0.0,4126,0.0,0.6956928372383118,0.30533987283706665,-0.0762031078338623,1.2327929735183716,145926.0,0.0,158.0,4068.2976647367536,10.0,184450.671875,-0.05774855241179466,0.001,0.2,646424,0.001566718565300107,0.2
1,636000,False,159,0f52f_00000,2025-06-01_18-05-49,1748790349,4.541074275970459,773.5427958965302,20204,Cerebro,127.0.0.1,773.5427958965302,159,4.804202157189127,1.4704091170620258e-05,4.803915849087263,1.02440059618454,3.76945008340695,0.006806522957106901,0.03097122300241608,636000,115,35.37,19,1380.03,80,13973,1461.0,-130.0,4000,4,0,0,23.02,67.22,0.0,0.0,690.015,690.015,4000,4000,690.015,690.015,636000,636000,636000,636000,4000,4000,35.37,35.37,0.0,4119,636000,145926.0,0.20673461182149888,4000,650543,0.0,4119,0.0,0.4808678925037384,0.35084766149520874,-0.006918072700500488,1.2428611516952515,145926.0,0.0,159.0,4068.536157359135,9.882306098937988,195712.078125,-0.2587905526161194,0.001,0.2,650543,0.001053260755725205,0.2
1,640000,False,160,0f52f_00000,2025-06-01_18-05-54,1748790354,4.977524280548096,778.5203201770782,20204,Cerebro,127.0.0.1,778.5203201770782,160,4.805815002617298,1.48160499027614e-05,4.8055268885964075,1.0227778412225532,3.7726892995725967,0.006797054727851618,0.026914042002754286,640000,113,35.27,18,1406.93,80,14086,1462.0,-120.0,4000,4,0,0,25.585714285714285,67.27142857142859,0.0,0.0,703.465,703.465,4000,4000,703.465,703.465,640000,640000,640000,640000,4000,4000,35.27,35.27,0.0,4116,640000,145926.0,0.20692076965735876,4000,654659,0.0,4116,0.0,0.6296939849853516,0.3799348473548889,-0.012858748435974121,1.2394124269485474,145926.0,0.0,160.0,4068.774650362595,10.0,185771.359375,-0.12242353707551956,0.001,0.2,654659,0.0013185315765440464,0.2
1,644000,False,161,0f52f_00000,2025-06-01_18-05-59,1748790359,4.801494836807251,783.3218150138855,20204,Cerebro,127.0.0.1,783.3218150138855,161,4.805653989591234,1.4817889381754574e-05,4.805365117710201,1.0235662268103574,3.771737918576602,0.006788159181036155,0.030591038000420668,644000,113,36.02,18,1417.98,80,14199,1462.0,-140.0,4000,4,0,0,22.32,67.32,0.0,0.0,708.99,708.99,4000,4000,708.99,708.99,644000,644000,644000,644000,4000,4000,36.02,36.02,0.0,4117,644000,145926.0,0.20710299374531757,4000,658776,0.0,4117,0.0,0.48568612337112427,0.3437007665634155,-0.04403948783874512,1.1869378089904785,145926.0,0.0,161.0,4069.0132198902497,10.0,200993.25,-0.27692630887031555,0.001,0.2,658776,0.0011908694868907332,0.2
1,648000,False,162,0f52f_00000,2025-06-01_18-06-03,1748790363,4.825930833816528,788.147745847702,20204,Cerebro,127.0.0.1,788.147745847702,162,4.805764363695498,1.4827710526873763e-05,4.805475299533097,1.0227268965422867,3.7726861993906597,0.0067831085891850535,0.029193142000003718,648000,113,35.12,17,1434.18,71,14312,1463.0,1298.0,4000,4,0,0,23.214285714285715,67.30000000000001,0.0,0.0,717.09,717.09,4000,4000,717.09,717.09,648000,648000,648000,648000,4000,4000,35.12,35.12,0.0,4117,648000,145926.0,0.2072819007445505,4000,662893,0.0,4117,0.0,0.6939916014671326,0.40180373191833496,0.004118382930755615,1.288172960281372,145926.0,0.0,162.0,4069.251840562315,9.843759536743164,177715.671875,-0.0327497273683548,0.001,0.2,662893,0.0012313798069953918,0.2
1,652000,False,163,0f52f_00000,2025-06-01_18-06-08,1748790368,4.5965564250946045,792.7443022727966,20204,Cerebro,127.0.0.1,792.7443022727966,163,4.803580303058463,1.4833433430083786e-05,4.803291189538002,1.0226365435769107,3.7705791203966097,0.006787086503512421,0.032332192999892866,652000,115,34.43,17,1411.77,80,14427,1463.0,200.0,4000,4,0,0,20.400000000000002,67.26666666666667,0.0,0.0,705.885,705.885,4000,4000,705.885,705.885,652000,652000,652000,652000,4000,4000,34.43,34.43,0.0,4119,652000,145926.0,0.2074553492744278,4000,667012,0.0,4119,0.0,0.5697672367095947,0.43555206060409546,-0.026770949363708496,1.1797513961791992,145926.0,0.0,163.0,4069.49068749895,10.0,200032.328125,-0.1942824125289917,0.001,0.2,667012,0.0018369206227362156,0.2
1,656000,False,164,0f52f_00000,2025-06-01_18-06-13,1748790373,4.9624528884887695,797.7067551612854,20204,Cerebro,127.0.0.1,797.7067551612854,164,4.80507080902809,1.481009946551801e-05,4.8047820236425265,1.0235580771413486,3.771146730192249,0.006786814638653712,0.02899231500283349,656000,112,35.65,16,1407.45,80,14539,1571.0,-260.0,4000,4,0,0,24.45,67.2,0.0,0.0,703.725,703.725,4000,4000,703.725,703.725,656000,656000,656000,656000,4000,4000,35.65,35.65,0.0,4116,656000,145926.0,0.20762318438363606,4000,671128,0.0,4116,0.0,0.6547659635543823,0.4288076162338257,-0.021999359130859375,1.3153011798858643,145926.0,0.0,164.0,4069.7294323127962,10.0,171539.03125,-0.08217381685972214,0.001,0.2,671128,0.0013365672202780843,0.2
1,660000,False,165,0f52f_00000,2025-06-01_18-06-18,1748790378,4.627874374389648,802.334629535675,20204,Cerebro,127.0.0.1,802.334629535675,165,4.803200949937456,1.481899850218507e-05,4.802912193406098,1.0236784403701198,3.769157610890017,0.00678338949227739,0.028914045999990777,660000,119,33.61,16,1436.09,64,14658,1464.0,1272.0,4000,4,0,0,19.383333333333333,67.2,0.0,0.0,718.045,718.045,4000,4000,718.045,718.045,660000,660000,660000,660000,4000,4000,33.61,33.61,0.0,4122,660000,145926.0,0.20778804040572954,4000,675250,0.0,4122,0.0,0.7999581098556519,0.2899914085865021,-0.05458700656890869,1.2418559789657593,145926.0,0.0,165.0,4069.9686531616153,10.0,179947.84375,0.048329323530197144,0.001,0.2,675250,0.0009999328758567572,0.2
1,664000,False,166,0f52f_00000,2025-06-01_18-06-23,1748790383,4.914485931396484,807.2491154670715,20204,Cerebro,127.0.0.1,807.2491154670715,166,4.804223663438235,1.4779808765066386e-05,4.803935230472459,1.0221625579660412,3.7716967547812255,0.006780041597692254,0.027078296997933647,664000,119,34.51,17,1386.39,80,14777,1463.0,-140.0,4000,4,0,0,24.133333333333336,67.18333333333332,0.0,0.0,693.195,693.195,4000,4000,693.195,693.195,664000,664000,664000,664000,4000,4000,34.51,34.51,0.0,4123,664000,145926.0,0.20796550345894635,4000,679373,0.0,4123,0.0,0.42900145053863525,0.36469799280166626,-0.03410208225250244,1.227676272392273,145926.0,0.0,166.0,4070.208416650227,9.849329948425293,202786.21875,-0.310396283864975,0.001,0.2,679373,0.0012058360734954476,0.2
1,668000,False,167,0f52f_00000,2025-06-01_18-06-28,1748790388,4.594773292541504,811.843888759613,20204,Cerebro,127.0.0.1,811.843888759613,167,4.802031937803879,1.4752010427001707e-05,4.801743730167886,1.0218547853864155,3.76981184923324,0.006775371181623018,0.03124185800377745,668000,117,34.08,19,1409.12,80,14894,1461.0,-230.0,4000,4,0,0,26.883333333333336,67.25,0.0,0.0,704.56,704.56,4000,4000,704.56,704.56,668000,668000,668000,668000,4000,4000,34.08,34.08,0.0,4121,668000,145926.0,0.2081365523470597,4000,683494,0.0,4121,0.0,0.8374401330947876,0.4167366325855255,-0.0191575288772583,1.3033735752105713,145926.0,0.0,167.0,4070.4484880037503,9.894294738769531,163669.8125,0.10868534445762634,0.001,0.2,683494,0.0010798834264278412,0.2
1,672000,False,168,0f52f_00000,2025-06-01_18-06-32,1748790392,4.924378871917725,816.7682676315308,20204,Cerebro,127.0.0.1,816.7682676315308,168,4.803129883425547,1.4735490156077102e-05,4.802841306866188,1.0209720475327446,3.771781552740663,0.0067764604695603305,0.02913066700275522,672000,116,34.76,17,1410.04,80,15010,1463.0,-110.0,4000,4,0,0,27.139999999999997,67.25999999999999,0.0,0.0,705.02,705.02,4000,4000,705.02,705.02,672000,672000,672000,672000,4000,4000,34.76,34.76,0.0,4120,672000,145926.0,0.20831751853706382,4000,687614,0.0,4120,0.0,0.6872976422309875,0.47780147194862366,-0.04537856578826904,1.2103689908981323,145926.0,0.0,168.0,4070.688737088538,9.717772483825684,187497.984375,-0.04240572825074196,0.001,0.2,687614,0.0011243238113820553,0.2
1,676000,False,169,0f52f_00000,2025-06-01_18-06-37,1748790397,4.730575084686279,821.498842716217,20204,Cerebro,127.0.0.1,821.498842716217,169,4.802277461591406,1.4720135095476236e-05,4.801988364797317,1.0209221430572128,3.7708161492134615,0.006924980864488622,0.03122825800033752,676000,113,34.88,19,1437.82,61,15123,1623.0,1298.0,4000,4,0,0,23.857142857142858,67.22857142857143,0.0,0.0,718.91,718.91,4000,4000,718.91,718.91,676000,676000,676000,676000,4000,4000,34.88,34.88,0.0,4117,676000,145926.0,0.20849369980803203,4000,691731,0.0,4117,0.0,0.632755696773529,0.37143364548683167,-0.058470964431762695,1.2258414030075073,145926.0,0.0,169.0,4070.9288363428295,10.0,182739.21875,-0.12207602709531784,0.001,0.2,691731,0.0011721579357981682,0.2
1,680000,False,170,0f52f_00000,2025-06-01_18-06-42,1748790402,5.133863210678101,826.6327059268951,20204,Cerebro,127.0.0.1,826.6327059268951,170,4.8054936659753915,1.47019335626379e-05,4.805204615149699,1.0216084046268445,3.7733444447214644,0.006922973055630083,0.034057038002647456,680000,112,35.06,19,1437.64,68,15235,1461.0,1309.0,4000,4,0,0,28.23333333333333,67.26666666666667,0.0,0.0,718.82,718.82,4000,4000,718.82,718.82,680000,680000,680000,680000,4000,4000,35.06,35.06,0.0,4116,680000,145926.0,0.20868426737172893,4000,695847,0.0,4116,0.0,0.6545094847679138,0.39191117882728577,-0.07055282592773438,1.2258976697921753,145926.0,0.0,170.0,4071.1686647383267,10.0,181465.203125,-0.10031101852655411,0.001,0.2,695847,0.000975566974375397,0.2
1,684000,False,171,0f52f_00000,2025-06-01_18-06-47,1748790407,4.6539812088012695,831.2866871356964,20204,Cerebro,127.0.0.1,831.2866871356964,171,4.803891204316043,1.4703914197417815e-05,4.803601443998553,1.0215303425808955,3.771822907274065,0.006914058325083505,0.031145755997276866,684000,118,33.92,16,1422.68,80,15353,1464.0,-180.0,4000,4,0,0,21.96666666666667,67.21666666666665,0.0,0.0,711.34,711.34,4000,4000,711.34,711.34,684000,684000,684000,684000,4000,4000,33.92,33.92,0.0,4122,684000,145926.0,0.20886826330416774,4000,699969,0.0,4122,0.0,0.8684762120246887,0.5283212065696716,-0.02316415309906006,1.2579011917114258,145926.0,0.0,171.0,4071.408803682279,10.0,170433.390625,0.12005642056465149,0.001,0.2,699969,0.0036673748400062323,0.2
1,688000,False,172,0f52f_00000,2025-06-01_18-06-52,1748790412,4.918983221054077,836.2056703567505,20204,Cerebro,127.0.0.1,836.2056703567505,172,4.8049433772728465,1.468187484310209e-05,4.804653669558986,1.0202751921551665,3.7741338512011087,0.006906265741559092,0.024944105001632123,688000,126,31.33,15,1440.27,68,15479,1465.0,1283.0,4000,4,0,0,24.03333333333333,67.23333333333333,0.0,0.0,720.135,720.135,4000,4000,720.135,720.135,688000,688000,688000,688000,4000,4000,31.33,31.33,0.0,4130,688000,145926.0,0.20906341282121965,4000,704099,0.0,4130,0.0,0.6922236084938049,0.5371188521385193,-0.05527544021606445,1.2412899732589722,145926.0,0.0,172.0,4071.650022980879,10.0,190500.078125,-0.059518393129110336,0.001,0.2,704099,0.0014881915412843227,0.2
1,692000,False,173,0f52f_00000,2025-06-01_18-06-57,1748790417,4.874257802963257,841.0799281597137,20204,Cerebro,127.0.0.1,841.0799281597137,173,4.805551333500416,1.4657055859486042e-05,4.805262010863194,1.0198735222335182,3.775143276689094,0.006904182084255543,0.02601413100201171,692000,132,30.31,18,1443.99,55,15611,1462.0,1330.0,4000,4,0,0,26.21666666666667,67.3,0.0,0.0,721.995,721.995,4000,4000,721.995,721.995,692000,692000,692000,692000,4000,4000,30.31,30.31,0.0,4136,692000,145926.0,0.2092528028415984,4000,708235,0.0,4136,0.0,0.8511494398117065,0.24530650675296783,-0.0484771728515625,1.1994930505752563,145926.0,0.0,173.0,4071.8928770131383,10.0,185268.296875,0.09104808419942856,0.001,0.2,708235,0.0023157894611358643,0.2
1,696000,False,174,0f52f_00000,2025-06-01_18-07-02,1748790422,5.143504619598389,846.2234327793121,20204,Cerebro,127.0.0.1,846.2234327793121,174,4.808831982165492,1.4630485050477167e-05,4.808542870754592,1.0199254790108643,3.77837469792238,0.006897171263683496,0.029383106002351268,696000,129,30.3,17,1431.8,80,15740,1604.0,200.0,4000,4,0,0,28.099999999999998,67.3,0.0,0.0,715.9,715.9,4000,4000,715.9,715.9,696000,696000,696000,696000,4000,4000,30.3,30.3,0.0,4133,696000,145926.0,0.20943860618028706,4000,712368,0.0,4133,0.0,0.8062800765037537,0.40705788135528564,-0.038515329360961914,1.2263948917388916,145926.0,0.0,174.0,4072.1370089624547,9.750690460205078,184441.859375,0.07649002224206924,0.001,0.2,712368,0.001348630292341113,0.2
1,700000,False,175,0f52f_00000,2025-06-01_18-07-07,1748790427,4.91943883895874,851.1428716182709,20204,Cerebro,127.0.0.1,851.1428716182709,175,4.809829962344035,1.4614180025703315e-05,4.809540807047015,1.020882277220769,3.7784042719430047,0.006897923551105729,0.028290809001773595,700000,124,32.43,17,1414.87,80,15864,1463.0,-40.0,4000,4,0,0,25.020000000000003,67.32000000000001,0.0,0.0,707.435,707.435,4000,4000,707.435,707.435,700000,700000,700000,700000,4000,4000,32.43,32.43,0.0,4128,700000,145926.0,0.20961900982191287,4000,716496,0.0,4128,0.0,0.39066192507743835,0.19985774159431458,-0.07863140106201172,1.1717932224273682,145926.0,0.0,175.0,4072.381868985083,10.0,219270.640625,-0.3749794363975525,0.001,0.2,716496,0.001103095361031592,0.2
1,704000,False,176,0f52f_00000,2025-06-01_18-07-12,1748790432,4.901593446731567,856.0444650650024,20204,Cerebro,127.0.0.1,856.0444650650024,176,4.810649561720821,1.4597038625639316e-05,4.810360291976583,1.0205484634485136,3.779558001223783,0.006894160315670124,0.029304192998679354,704000,116,33.74,15,1423.46,80,15980,1465.0,-320.0,4000,4,0,0,26.599999999999998,67.35714285714286,0.0,0.0,711.73,711.73,4000,4000,711.73,711.73,704000,704000,704000,704000,4000,4000,33.74,33.74,0.0,4119,704000,145926.0,0.20979290153008934,4000,720615,0.0,4119,0.0,0.7469796538352966,0.29316598176956177,-0.0316469669342041,1.2794424295425415,145926.0,0.0,176.0,4072.626518106363,10.0,172159.390625,0.002868156647309661,0.001,0.2,720615,0.002026326023042202,0.2
1,708000,False,177,0f52f_00000,2025-06-01_18-07-17,1748790437,5.054037809371948,861.0985028743744,20204,Cerebro,127.0.0.1,861.0985028743744,177,4.812988086103946,1.4636067901834368e-05,4.812698051056654,1.020202082813944,3.7822485592118147,0.006882247712531215,0.02921210799366236,708000,124,32.91,17,1443.59,75,16104,1625.0,1312.0,4000,4,0,0,28.639999999999997,67.36,0.0,0.0,721.795,721.795,4000,4000,721.795,721.795,708000,708000,708000,708000,4000,4000,32.91,32.91,0.0,4128,708000,145926.0,0.20997900509312092,4000,724743,0.0,4128,0.0,0.6012743711471558,0.2858740985393524,-0.06366562843322754,1.2247751951217651,145926.0,0.0,177.0,4072.871836058319,10.0,197852.0,-0.1537705808877945,0.001,0.2,724743,0.0012633800506591797,0.2
1,712000,False,178,0f52f_00000,2025-06-01_18-07-22,1748790442,4.898562431335449,865.9970653057098,20204,Cerebro,127.0.0.1,865.9970653057098,178,4.813737008242877,1.4780707110327158e-05,4.813445161546267,1.0198061359858845,3.7833845836200717,0.006875029235335405,0.0271473160025198,712000,122,32.76,18,1445.64,64,16226,1609.0,1396.0,4000,4,0,0,24.757142857142856,67.28571428571429,0.0,0.0,722.82,722.82,4000,4000,722.82,722.82,712000,712000,712000,712000,4000,4000,32.76,32.76,0.0,4126,712000,145926.0,0.21015882630473892,4000,728869,0.0,4126,0.0,0.7373425364494324,0.3279803991317749,-0.06893408298492432,1.2599706649780273,145926.0,0.0,178.0,4073.1175849994247,10.0,182566.515625,-0.010663338005542755,0.001,0.2,728869,0.0007018788601271808,0.2
1,716000,False,179,0f52f_00000,2025-06-01_18-07-27,1748790447,4.790704011917114,870.787769317627,20204,Cerebro,127.0.0.1,870.787769317627,179,4.813411046160282,1.4758899834496832e-05,4.813119151930755,1.0191081326260016,3.783751679783547,0.006875636943164598,0.029343564001610502,716000,120,33.91,17,1395.59,80,16346,1463.0,-160.0,4000,4,0,0,22.916666666666668,67.3,0.0,0.0,697.795,697.795,4000,4000,697.795,697.795,716000,716000,716000,716000,4000,4000,33.91,33.91,0.0,4123,716000,145926.0,0.21035117681161894,4000,732992,0.0,4123,0.0,0.7213349938392639,0.4294464588165283,-0.03030085563659668,1.223103404045105,145926.0,0.0,179.0,4073.363431778103,9.717214584350586,172325.703125,-0.005765819456428289,0.001,0.2,732992,0.0016169160371646285,0.2
1,720000,False,180,0f52f_00000,2025-06-01_18-07-32,1748790452,4.868366956710815,875.6561362743378,20204,Cerebro,127.0.0.1,875.6561362743378,180,4.813840065698937,1.474631128203186e-05,4.813547786410993,1.0185659212995424,3.7847184439857595,0.006867138573890725,0.02887530700303614,720000,117,34.26,18,1437.64,64,16463,1462.0,1303.0,4000,4,0,0,25.783333333333335,67.26666666666667,0.0,0.0,718.82,718.82,4000,4000,718.82,718.82,720000,720000,720000,720000,4000,4000,34.26,34.26,0.0,4121,720000,145926.0,0.21053590538573635,4000,737113,0.0,4121,0.0,0.6656286120414734,0.33497563004493713,-0.05703294277191162,1.2457187175750732,145926.0,0.0,180.0,4073.609149862707,10.0,184575.21875,-0.08522771298885345,0.001,0.2,737113,0.002083156956359744,0.2
1,724000,False,181,0f52f_00000,2025-06-01_18-07-37,1748790457,4.84475302696228,880.5008893013,20204,Cerebro,127.0.0.1,880.5008893013,181,4.814055693041978,1.4761848246220742e-05,4.813762957547377,1.0187948920865608,3.7847132835460306,0.006856704188054692,0.030302549996995366,724000,122,32.46,17,1429.44,80,16585,1640.0,-130.0,4000,4,0,0,25.583333333333332,67.38333333333334,0.0,0.0,714.72,714.72,4000,4000,714.72,714.72,724000,724000,724000,724000,4000,4000,32.46,32.46,0.0,4126,724000,145926.0,0.21071771361069086,4000,741239,0.0,4126,0.0,0.6166338920593262,0.2875024378299713,-0.062300920486450195,1.1748766899108887,145926.0,0.0,181.0,4073.8552172424415,10.0,195439.875,-0.14839081466197968,0.001,0.2,741239,0.002299807732924819,0.2
1,728000,False,182,0f52f_00000,2025-06-01_18-07-42,1748790462,4.866804122924805,885.3676934242249,20204,Cerebro,127.0.0.1,885.3676934242249,182,4.814443320111728,1.4732229498115535e-05,4.8141506869720985,1.0194900601654526,3.7843965897106817,0.0068605811459898774,0.02703895900049247,728000,119,33.31,15,1415.49,80,16704,1465.0,-160.0,4000,4,0,0,23.7,67.31666666666668,0.0,0.0,707.745,707.745,4000,4000,707.745,707.745,728000,728000,728000,728000,4000,4000,33.31,33.31,0.0,4123,728000,145926.0,0.21089422839061048,4000,745362,0.0,4123,0.0,0.5569654703140259,0.4301215410232544,-0.05871117115020752,1.1745318174362183,145926.0,0.0,182.0,4074.101302359595,10.0,195656.8125,-0.2081281989812851,0.001,0.2,745362,0.0017356593161821365,0.2
1,732000,False,183,0f52f_00000,2025-06-01_18-07-46,1748790466,4.772843360900879,890.1405367851257,20204,Cerebro,127.0.0.1,890.1405367851257,183,4.813931488910405,1.4710907580483936e-05,4.813638868102102,1.0196012075641459,3.7837794198136065,0.006853044334460264,0.029508824000949972,732000,122,32.92,17,1437.48,78,16826,1463.0,1288.0,4000,4,0,0,25.049999999999997,67.28333333333335,0.0,0.0,718.74,718.74,4000,4000,718.74,718.74,732000,732000,732000,732000,4000,4000,32.92,32.92,0.0,4126,732000,145926.0,0.21106517959357293,4000,749488,0.0,4126,0.0,0.741530179977417,0.5384966731071472,-0.03399693965911865,1.2293049097061157,145926.0,0.0,183.0,4074.3476802526816,10.0,186836.9375,-0.012608824297785759,0.001,0.2,749488,0.0013660156400874257,0.2
1,736000,False,184,0f52f_00000,2025-06-01_18-07-51,1748790471,4.975931406021118,895.1164681911469,20204,Cerebro,127.0.0.1,895.1164681911469,184,4.815284649021161,1.4808798041923536e-05,4.814990924421106,1.0191362354882558,3.7855888256153607,0.006855814890959176,0.029480395999271422,736000,115,34.61,17,1397.69,80,16941,1463.0,-90.0,4000,4,0,0,21.61666666666667,67.3,0.0,0.0,698.845,698.845,4000,4000,698.845,698.845,736000,736000,736000,736000,4000,4000,34.61,34.61,0.0,4119,736000,145926.0,0.21124860685963506,4000,753607,0.0,4119,0.0,0.6429855227470398,0.4162847697734833,-0.024748802185058594,1.232303500175476,145926.0,0.0,184.0,4074.59362045767,9.843775749206543,178437.046875,-0.09493136405944824,0.001,0.2,753607,0.0012477844720706344,0.2
